state,company_name,date_filed,county,workers_affected,city
IN,"Asbury Automotive GroupAdditional Documents (Doc 1, Doc 2, Doc 3, Doc 4, Doc 5, Doc 6, &  Doc 7  )",,,254.0,"Avon, Brownsburg, Indianapolis, Lebanon and Noblesville"
IN,"Asbury Automotive Group Revised (Doc 1, Doc 2, Doc 3, Doc 4, Doc 5, & Doc 6)",,,0.0,"Avon, Brownsburg, Indianapolis, Lebanon and Noblesville"
IN,ZF Active Safety & Electronics US LLC,,,326.0,Lafayette
IN,ZF Active Safety & Electronics US LLCRevised (4/17/20),,,0.0,Lafayette
IN,Sodexo,,,68.0,Westfield
IN,Plycem USA LLA dba Allura,,,83.0,Terre Haute
IN,"Areas USA IND, LLC",,,70.0,Indianapolis
IN,PSI Molded Plastics,,,55.0,South Bend
IN,"Delphi Production, Inc,. dba Group Delphi",,,54.0,Roanoke
IN,Benihana National Corp,,,33.0,Indianapolis
IN,"Carter Fuel Systems, LLC",,,128.0,Logansport
IN,Alsco Inc.,,,72.0,Indianapolis
IN,"Cinemark USA, Inc.",,,150.0,"Valparaiso, Mishawaka and Indianapolis"
IN,"Modex Global (Formerly Busche Performance Group, Inc.)",,,535.0,"Albion, Avilla & Franklin"
IN,"Modex Global (Formerly Busche Performance Group, Inc.)-Revised (4/28/20)",,,0.0,"Albion, Avilla & Franklin"
IN,"Modex Global (Formerly Busche Performance Group, Inc.) -Revised (9/15/20)",,,0.0,"Albion, Avilla & Franklin"
IN,"Autoform Tool & Mfg., LLC",,,240.0,Angola
IN,"Collegiate Hotel Group, LLC",,,53.0,Bloomington
IN,"Three Floyds Brewpub, LLC",,,49.0,Munster
IN,"Three Floyds Distilling, LLC",,,8.0,Munster
IN,"NHK Seating of America, LLC",,,883.0,Frankfort
IN,HMS Host,,,89.0,Indianapolis
IN,Paper Source,,,12.0,Indianapolis
IN,"Coastal Credit, LLC",,,127.0,Indianapolis
IN,Benteler,,,162.0,Goshen
IN,"Gaming Entertainment, LLC dba Rising Star Casino Resort",,,407.0,Rising Sun
IN,"Gaming Entertainment, LLC dba Rising Star Ferry",,,10.0,Rising Sun
IN,BWI Group,,,0.0,Greenfield
IN,BWI Group-Revised (6/15/20),,,0.0,Greenfield
IN,"Image One, LLC",,,101.0,McCordsville
IN,"Image One, LLC-Revised (4/15/20)",,,0.0,McCordsville
IN,"Prestige Maintenance USA, LP",,,69.0,"Highland, Merrillville, Michigan City, Portage, Valparaiso, Elkhart, Goshen, Mishawaka, South Bend, Warsaw, Angola, Fort Wayne, Kokomo, Lafayette, Greenwood, Noblesville, Plainfield, Muncie, Richmond, Terre Haute, Jasper, Vincennes, Marion"
IN,Hilton Garden Inn South Bend,,,90.0,South Bend
IN,Hilton Garden Inn South Bend-Revised (6/15/20),,,0.0,South Bend
IN,"Haynes International, Inc.",,,392.0,Kokomo
IN,"LM Corporation, Inc.",,,10.0,Goshen
IN,"GDC, Inc.",,,293.0,GoshenElkhart
IN,Driven Brands dba Take 5 Oil Change,,,34.0,"Lawrenceburg,Merrillville,Valparaiso &Crown Point"
IN,Facility Concepts Inc.,,,75.0,Whitestown
IN,Double Tree by Hilton South Bend(Furlough Count by Position),,,63.0,South Bend
IN,Double Tree by Hilton South Bend-Revised (3/26/20 Notice & Positions),,,0.0,South Bend
IN,Double Tree by Hilton South Bend-Revised (5/7/20 Notice & Positions),,,0.0,South Bend
IN,Double Tree by Hilton South Bend-Revised (5/21/20),,,0.0,South Bend
IN,"Cameron Mitchell Restaurant, LLC",,,90.0,Indianapolis
IN,"Calimira, LLC dba Rusty Bucket Restaurant & Tavern (Locations)",,,65.0,Indianapolis
IN,Indianapolis Marriott East,,,112.0,Indianapolis
IN,Indianapolis Marriott East-Revised (5/27/20),,,0.0,Indianapolis
IN,Double Tree Evansville,,,83.0,Evansville
IN,Double Tree Evansville-Revised (5/27/20),,,0.0,Evansville
IN,Le Meridien Indianapolis,,,35.0,Indianapolis
IN,Le Meridien Indianapolis-Revised (6/10/20),,,0.0,Indianapolis
IN,Mitchell Plastics,,,380.0,Charlestown
IN,Sheraton Indianapolis at Keystone Crossing,,,80.0,Indianapolis
IN,Sheraton Indianapolis at Keystone Crossing-Revised (5/27/20),,,0.0,Indianapolis
IN,Punch Bowl Indianapolis,,,91.0,Indianapolis
IN,Ceres Enterprises,,,65.0,Noblesville & Westfield
IN,"Direct Buy Home Products, Inc.",,,26.0,Merrillville
IN,Wayzata Home Products,,,165.0,Connersville
IN,Caito Foods,,,333.0,Indianapolis
IN,19th Capital,,,199.0,Indianapolis
IN,Durham School Services,,,514.0,Indianapolis
IN,"Genova Products, Inc.",,,116.0,Fort Wayne
IN,"Genova Products, Inc.",,,88.0,Rensselaer
IN,Dometic Corporation,,,197.0,LaGrange
IN,"Merchants Metals, LLC",,,68.0,New Paris
IN,"Tri-Starr Management Services, Inc.",,,257.0,Jeffersonville
IN,Stanley Black & Decker,,,140.0,Greenfield
IN,Stanley Black & Decker-Revised (2/10/20),,,0.0,Greenfield
IN,Stanley Black & Decker-Revised (8/19/20),,,0.0,Greenfield
IN,"Motionwear, LLC",,,146.0,Indianapolis
IN,"Gibson County Coal, LLC",,,184.0,Owensville
IN,Winona PVD Coatings LLC,,,108.0,Warsaw
IN,Columbian Home Products,,,82.0,Terre Haute
IN,United States Steel Corporation,,,314.0,East Chicago
IN,United States Steel Corporation-Revised (10/7/19),,,0.0,East Chicago
IN,"Bayer U.S., LLC",,,172.0,Mishawaka
IN,"Nestle USA, Inc.",,,172.0,Indianapolis
IN,"The Mitchel Group, Inc.",,,137.0,Indianapolis
IN,Westech Building Products,,,81.0,Mount Vernon
IN,"POET Biorefining- Cloverdale, LLC",,,50.0,Cloverdale
IN,"Nestle USA, Inc.",,,69.0,Fort Wayne
IN,"Nestle USA, Inc.-Revised (8/23/19)",,,0.0,Fort Wayne
IN,"Caito Foods, LLC",,,53.0,Indianapolis
IN,Justus Rental Properties,,,104.0,Indianapolis
IN,"HOYA Optical Labs of America, Inc.",,,83.0,Plymouth
IN,"Peabody Indiana Services, LLCAttachment 2",,,128.0,Oakland City
IN,"Peabody Indiana Services, LLC-Revised (9/30/19)",,,0.0,Oakland City
IN,"Peabody Indiana Services, LLC-Revised (12/27/19)",,,0.0,Oakland City
IN,"Peabody Indiana Services, LLC-Revised (12/27/19)",,,0.0,Oakland City
IN,"Peabody Indiana Services, LLC-Revised (3/31/20:Doc 1 & Doc 2)",,,0.0,Oakland City
IN,"Peabody Indiana Services, LLC-Revised (6/24/20:Doc 1 & Doc 2)",,,0.0,Oakland City
IN,Kuehne & Nagel,,,241.0,Indianapolis
IN,"Packer's Sanitation Services, Inc.",,,55.0,Cambridge City
IN,Alorica,,,147.0,Lafayette
IN,State Farm Mutual Automobile Insurance Company,,,97.0,Indianapolis
IN,Walmart,,,109.0,Indianapolis
IN,EDM Americas,,,88.0,Indianapolis
IN,Penske Logistics,,,80.0,Fort Wayne
IN,"NIBCO, Inc.",,,97.0,Charlestown
IN,"NIBCO, Inc.-Revised (5/24/19)",,,0.0,Charlestown
IN,"NIBCO, Inc.-Revised (6/7/19)",,,0.0,Charlestown
IN,"NIBCO, Inc.-Revised (6/21/19)",,,0.0,Charlestown
IN,"NIBCO, Inc.-Revised (6/28/19)",,,0.0,Charlestown
IN,"NIBCO, Inc.-Revised (7/26/19)",,,0.0,Charlestown
IN,"NIBCO, Inc.-Revised (8/9/19)",,,0.0,Charlestown
IN,"NIBCO, Inc.-Revised (8/15/19)",,,0.0,Charlestown
IN,"NIBCO, Inc.-Revised  (8/29/19)",,,0.0,Charlestown
IN,"NIBCO, Inc.-Revised (9/13/19)",,,0.0,Charlestown
IN,"NIBCO, Inc.-Revised (10/10/19)",,,0.0,Charlestown
IN,"NIBCO, Inc.-Revised (11/1/19)",,,0.0,Charlestown
IN,Schneider Electric,,,248.0,Peru
IN,Schneider Electric-Revised (6/25/19),,,0.0,Peru
IN,Schneider Electric-Revised (7/31/19),,,0.0,Peru
IN,Schneider Electric-Revised (8/29/19),,,0.0,Peru
IN,Schneider Electric-Revised (9/23/19),,,0.0,Peru
IN,Schneider Electric-Revised (10/28/19),,,0.0,Peru
IN,Schneider Electric-Revised (12/27/19),,,0.0,Peru
IN,Schneider Electric-Revised (1/28/20),,,0.0,Peru
IN,Schneider Electric-Revised (2/24/20),,,0.0,Peru
IN,Ryder Integrated Logistics,,,436.0,Plainfield
IN,Fayette Regional Health System,,,437.0,Connersville
IN,"Aramark Educational Services, LLC",,,200.0,Indianapolis
IN,Kentuckiana Medical Center,,,269.0,Clarksville
IN,Matthews International Corporation,,,122.0,Richmond
IN,Matthews International Corporation-Revised (6/14/19),,,0.0,Richmond
IN,"KGP Telecommunications, LLC",,,300.0,Warsaw
IN,White Stallion Energy,,,82.0,Boonville
IN,Silberline Manufacturing Co.,,,50.0,Decatur
IN,"PMAB,LLC dba Meduit",,,82.0,Greensburg
IN,"Vibra Hospital of Fort Wayne, LLC",,,120.0,Fort Wayne
IN,Textron Specialized Vehicles,,,107.0,Coatesville
IN,Q-Edge Corp. and Foxconn/Hon Hai Logistics Corp.,,,155.0,Plainfield
IN,"Alorica, Inc.",,,195.0,Terre Haute
IN,Kmart Corporation - Sears Holdings,,,113.0,Griffith
IN,JD Norman Industries,,,130.0,Muncie
IN,"Cardinal Metal Finishing, LLC",,,79.0,Kokomo
IN,Federal-Mogul Motorparts,,,83.0,Indianapolis
IN,LGSTX Distribution Services,,,256.0,Indianapolis
IN,Quality Packaging Specialists Int'l LLC,,,85.0,Mooresville
IN,"Andy Frain Services, Inc.",,,148.0,Indianapolis
IN,Charter Communications,,,84.0,Indianapolis
IN,"West Pharmaceutical Services, Inc.",,,54.0,Frankfort
IN,Kindred Hospital Northern Indiana,,,117.0,Mishawaka
IN,CTS Corp.,,,103.0,Elkhart
IN,First Vehicle Services,,,25.0,Fort Wayne
IN,Walmart Optical Lab,,,108.0,Crawfordsville
IN,"Koontz-Wagner Custom Controls Holdings, LLC",,,104.0,South Bend
IN,Monarch Beverage Co. INC,,,76.0,Indianapolis
IN,New Flyer,,,78.0,Elkhart
IN,Diversified Machine Bristol LLC,,,95.0,Bristol
IN,Syneos Health (inVentic Health Inc.),,,98.0,Indianapolis
IN,"Deufol Sunman, Inc.",,,270.0,Sunman
IN,"Deufol Sunman, Inc.-Revised (5/2/19)",,,0.0,Sunman
IN,"Deufol Sunman, Inc.-Revised (6/27/19)",,,0.0,Sunman
IN,"Deufol Sunman, Inc.-Revised (8/2/19)",,,0.0,Sunman
IN,"Deufol Sunman, Inc.-Revised (8/9/19)",,,0.0,Sunman
IN,DJO Global,,,70.0,Plainfield
IN,DJO Global-Revised(7/26/18),,,0.0,Plainfield
IN,DJO Global-Revised (8/23/18),,,0.0,Plainfield
IN,DJO Global-Revised (10/5/18),,,0.0,Plainfield
IN,Hoosier Academy,,,0.0,Indianapolis
IN,CVR Associates,,,0.0,Chicago
IN,Sodexo,,,81.0,Hanover
IN,Bon Ton Stores (Carson's) (additional information and notice),,,137.0,Merrillville
IN,Jeffboat,,,207.0,Jeffersonville
IN,Readerlink Distribution Services,,,147.0,Indianapolis
IN,Indianapolis Power & Light Company,,,100.0,"Indianapolis, Martinsville, Petersburg"
IN,DHL Supply Chain,,,511.0,Greenfield
IN,Bon Ton Stores (Carson's)  (additional information and notice),,,306.0,"Anderson, Columbus, Elkhart, Indianapolis and Marion"
IN,Jeffboat,,,226.0,Jeffersonville
IN,Walmart,,,95.0,Rushville
IN,MV Transportation,,,142.0,Indianapolis
IN,Lee Enterprises,,,93.0,Crown Point and Munster
IN,Conduent Commercial Solutions,,,107.0,Indianapolis
IN,Schneider Electric,,,61.0,Peru
IN,Sony DADC US Inc.,,,375.0,Terre Haute
IN,Sam's Club - W 86th Street Store,,,152.0,Indianapolis
IN,Sam's Club - E. Washington Street Store,,,157.0,Indianapolis
IN,Sam's Club - Elkhart Road Store,,,110.0,Goshen
IN,Kmart,,,44.0,Indianapolis
IN,Janesville Acoustics,,,67.0,Richmond
IN,Janesville Acoustics-Revised (2/12/18),,,0.0,Richmond
IN,Janesville Acoustics-Revised (5/30/18),,,0.0,Richmond
IN,Care Ambulance,,,82.0,Indianapolis
IN,White Lodging,,,50.0,Merrillville
IN,Tridien Medical,,,69.0,Fishers
IN,"Prysm, Inc.",,,61.0,Carmel
IN,Parker Hannifin Corporation,,,61.0,Tell City
IN,Jeffboat,,,278.0,Jeffersonville
IN,Carlisle Fluid Technologies,,,31.0,Angola
IN,Ascensia Diabetes Care,,,113.0,Mishawaka
IN,Technicolor,,,95.0,Indianapolis
IN,Harman International Industries,,,88.0,Elkhart
IN,Harman International Industries- Revised (11/22/17),,,0.0,Elkhart
IN,Harman International Industries- Revised (4/20/18),,,0.0,Elkhart
IN,Vance & Hines Performance,,,70.0,Brownsburg
IN,Del Monte Foods,,,107.0,Plymouth
IN,Veolia North America,,,70.0,Indianapolis
IN,Kindred Hospital,,,86.0,Greenwood
IN,Prompt Ambulance Services,,,140.0,Lake Counties
IN,"Bay Valley Foods LLC, Tree House Foods 
        Occupations Affected",,,0.0,Plymouth
IN,"Bay Valley Foods LLC, Tree House Foods- Revised (9/19/17)",,,0.0,Plymouth
IN,Five Seasons Family Sports Club,,,84.0,Indianapolis
IN,"Deufol Sunman, Inc",,,243.0,Sunman
IN,"Deufol Sunman, Inc-Revised 9/29/17",,,0.0,Sunman
IN,AM General,,,435.0,Mishawaka
IN,ResCare,,,169.0,Statewide
IN,Ultra Foods,,,139.0,Highland
IN,Tokusen USA Inc,,,62.0,Scottsburg
IN,Carter Fuel Systems,,,82.0,Logansport
IN,Kellogg Company,,,92.0,Terre Haute
IN,Cintas Corporation,,,69.0,Indianapolis
IN,White's Residential and Family Services,,,68.0,Wheatfield
IN,White's Residential and Family Services-Revised (7/27/17),,,0.0,Wheatfield
IN,White's Residential and Family Services-Revised (10/24/17),,,0.0,Wheatfield
IN,White's Residential and Family Services-Revised (12/14/18),,,0.0,Wheatfield
IN,White's Residential and Family Services-Revised (2/7/19),,,0.0,Wheatfield
IN,White's Residential and Family Services-Revised (3/22/19),,,0.0,Wheatfield
IN,White's Residential and Family Services-Revised (11/19/19),,,0.0,Wheatfield
IN,St. Vincent Health,,,111.0,"Anderson, Evansville, Indianapolis, Kokomo, Salem"
IN,St. Vincent Health-Revised (7/20/17),,,0.0,"Anderson, Evansville, Indianapolis, Kokomo, Salem"
IN,Continental Structural Plastics,,,164.0,Huntington
IN,Mark Line Industries,,,73.0,Bristol
IN,Carrier,,,632.0,Indianapolis
IN,Marsh Supermarket,,,0.0,Statewide
IN,STARTEK,,,207.0,Tell City
IN,Haan Crafts,,,27.0,Otterbein
IN,Covance,,,101.0,Evansville
IN,Ultra Foods,,,174.0,"Gary, Merrillville"
IN,Cooper-Standard Automotive,,,161.0,Plymouth
IN,hhgregg,,,268.0,Indianapolis
IN,Buckhorn Inc,,,86.0,Bluffton
IN,Buckhorn Inc-Revised (5/26/17),,,0.0,Bluffton
IN,Buckhorn Inc-Revised (9/5/17),,,0.0,Bluffton
IN,St. Vincent Frankfort Hospital,,,124.0,Frankfort
IN,Dollar Express,,,38.0,"Gary, Fort Wayne & Indianapolis"
IN,Pretium Packaging,,,55.0,Seymour
IN,"Gordmans, Inc.",,,139.0,Clayton
IN,Saran,,,110.0,Indianapolis
IN,Schneider Electric,,,73.0,Peru
IN,Schneider Electric-Revised (5/25/17),,,0.0,Peru
IN,Strack & Van Til,,,81.0,Merrillville
IN,Corizon Health,,,699.0,Statewide
IN,MDwise,,,80.0,Indianapolis
IN,Saint Joseph's College,,,395.0,Rensselaer
IN,Saint Joseph's CollegeRevised (3/6/17),,,0.0,Rensselaer
IN,Saint Joseph's CollegeRevised (3/10/17),,,0.0,Rensselaer
IN,Saint Joseph's CollegeRevised (4/11/17),,,0.0,Rensselaer
IN,Saint Joseph's CollegeRevised (4/28/17),,,0.0,Rensselaer
IN,Saint Joseph's CollegeRevised (5/10/17),,,0.0,Rensselaer
IN,Saint Joseph's CollegeRevised (7/5/17),,,0.0,Rensselaer
IN,Saint Joseph's CollegeRevised (7/24/17),,,0.0,Rensselaer
IN,Saint Joseph's CollegeRevised (1/17/18),,,0.0,Rensselaer
IN,CB&I Services,,,149.0,East Chicago
IN,Harman International Industries,,,105.0,Elkhart
IN,Harman International IndustriesRevised (5/17/17),,,0.0,Elkhart
IN,Briarwood Health and Rehabilitation,,,87.0,Indianapolis
IN,PendaForm/Fabriform,,,75.0,Bluffton
IN,Gannett Publishing Services,,,48.0,Evansville
IN,Eli Lilly and Company,,,0.0,Nationwide
IN,Eli Lilly and CompanyRevised (2/3/17),,,0.0,Nationwide
IN,United Technologies Electronic Controls,,,738.0,Huntington
IN,CHEP Recycled Pallet Solutions,,,165.0,Indianapolis
IN,Rexnord Industries,,,350.0,Indianapolis
IN,Saint Meinrad Archabbey,,,76.0,Saint Meinrad
IN,Saint Meinrad Archabbey-Revised (4/28/17),,,0.0,Saint Meinrad
IN,TRW Automotive U. S. LLC,,,65.0,Michigan City
IN,Express Group Holdings,,,5.0,Michigan City
IN,Select Medical Corporation - Select Speciality Hospital,,,103.0,Fort Wayne
IN,VMS BioMarketing,,,1.0,Out of State
IN,PrimeSource Health Care Systems,,,43.0,Out of State
IN,Republic Services,,,70.0,Morocco
IN,SUEZ Water Indiana,,,179.0,Indianapolis
IN,Community Westview Hospital,,,187.0,Indianapolis
IN,Paoli LLC,,,425.0,Orleans
IN,Paoli LLC-Revised (12/6/17),,,0.0,Orleans
IN,Kmart,,,99.0,Merrillville
IN,"Pharmakon Long Term Care Pharmacy, Inc",,,180.0,Noblesville
IN,"Pharmakon Pharmaceuticals, Inc",,,15.0,Noblesville
IN,CPX Incorporated,,,214.0,Kentland & North Vernon
IN,Packers Sanitation Services,,,28.0,Orland
IN,Goshen Coach,,,159.0,Elkhart
IN,Magnetation,,,160.0,Reynolds
IN,Stanrail,,,103.0,Gary
IN,Vertellus Specialties,,,0.0,Indianapolis
IN,"Manitowoc Foodservice, Inc.",,,84.0,Sellersburg
IN,"Triad Mining, LLC",,,129.0,Oakland City
IN,"TriEpiq Lab Group, LLC",,,1.0,Out-of-State
IN,"VT Industries, Inc.",,,120.0,New Albany
IN,Indianapolis Haulage,,,51.0,Indianapolis & Yorktown
IN,Indianapolis Haulage-Revised (9/20/16),,,0.0,Indianapolis & Yorktown
IN,Indianapolis Haulage -Revised (9/30/16),,,0.0,Indianapolis & Yorktown
IN,Indianapolis Logistics,,,135.0,Indianapolis & Yorktown
IN,Indianapolis Logistics-Revised (9/20/16),,,0.0,Indianapolis & Yorktown
IN,Indianapolis Logistics-Revised (9/30/16),,,0.0,Indianapolis & Yorktown
IN,Evergreen Recreational Vehicles,,,270.0,Middlebury
IN,Sodexo,,,71.0,Huntington
IN,Diversified Machine Bristol LLC,,,500.0,Bristol
IN,"Innovative Building Systems, LLC",,,88.0,Decatur
IN,"Applegate Livestock Equipment, Inc.",,,80.0,Union City
IN,"Applegate Livestock Equipment, Inc.-Revised (6/14/16)",,,0.0,Union City
IN,"Applegate Livestock Equipment, Inc.-Revised (7/15/16)",,,0.0,Union City
IN,Sensient Flavors,,,86.0,Indianapolis
IN,Triad Mining LLC,,,75.0,Edwardsport
IN,CEC Liberty Hall,,,50.0,Indianapolis
IN,"Aramark Educational Services, LLC",,,126.0,Terre Haute
IN,SpartanNash Company,,,76.0,Westville
IN,Alcoa Warrick Operations,,,600.0,Newburgh
IN,"Hogan Transport, Inc.",,,82.0,Indianapolis
IN,Silgan Containers,,,62.0,LaPorte
IN,Silgan Containers -Revised,,,0.0,LaPorte
IN,Silgan Containers -Revised (7/29/16),,,0.0,LaPorte
IN,"ADVANTAGE Health Solutions, Inc",,,78.0,Indianapolis
IN,Southwire Company,,,50.0,Plainfield
IN,GENCO,,,90.0,Plainfield
IN,Vigo Coal Company,,,66.0,"Boonville, Evansville"
IN,Pure Metal Recycling,,,13.0,South Bend
IN,"Trans-Industries, Inc",,,7.0,Marion
IN,Gibson County Coal,,,130.0,Princeton
IN,UMI LLC & United Minerals Company LLC,,,138.0,Huntingburg
IN,General Mills,,,343.0,New Albany
IN,CB&I and Webster Construction,,,160.0,Rockport
IN,Sonoco,,,76.0,New Albany
IN,"Indiana Marujun, LLC",,,734.0,Winchester
IN,ModusLink Global Solutions,,,169.0,Bloomington
IN,"C. H. Guenther & Son, Inc.",,,62.0,Indianapolis
IN,Exelis Inc.,,,356.0,Fort Wayne
IN,Carter Fuel Systems,,,111.0,Logansport
IN,Carter Fuel Systems-Revised (10/5/15),,,0.0,Logansport
IN,Carter Fuel Systems-Revised (12/11/15),,,0.0,Logansport
IN,Triple Crown Services,,,193.0,Fort Wayne
IN,Holiday Inn,,,70.0,Terre Haute
IN,"Pall Filter Specialists, Inc.",,,28.0,Michigan City
IN,"Pall Filter Specialists, Inc.-Revised (12/2/15)",,,0.0,Michigan City
IN,Parker Hannifin Corp.,,,150.0,New Haven
IN,Stanrail,,,88.0,Gary
IN,Dean Foods Company of Indiana,,,138.0,Rochester
IN,McGraw-Hill Education,,,107.0,Indianapolis
IN,Silgan Plastics Corporation,,,69.0,Ligonier
IN,Silgan Plastics Corporation-Revised (8/24/15),,,0.0,Ligonier
IN,Goodwill Industries of Central Indiana,,,67.0,Indianapolis
IN,Goodwill Industries of Central Indiana-Revised,,,0.0,Indianapolis
IN,Clondalkin Pharma & Healthcare,,,149.0,Evansville
IN,AmeriHealth Caritas Services,,,95.0,Indianapolis
IN,Pure Power Technologies Metal Castings,,,192.0,Indianapolis
IN,P.T.O Services Inc.,,,57.0,Gary
IN,JP Morgan & Chase Co. Student Lending Servicing Group,,,73.0,Indianapolis
IN,Tecomet - Symmetry Medical Manufacturing Inc.,,,129.0,Avilla
IN,Tecomet - Symmetry Medical Manufacturing Inc.-Revised,,,0.0,Avilla
IN,Tecomet - Symmetry Medical Manufacturing Inc.-Revised,,,0.0,Avilla
IN,United States Steel Corporation Gary Works Plant,,,323.0,Gary
IN,Indiana Michigan Power Company,,,92.0,Lawrenceburg
IN,"Forward Air, Inc.",,,214.0,South Bend
IN,Schott Gemtron,,,40.0,Vincennes
IN,Schott Gemtron-Revised,,,0.0,Vincennes
IN,ModusLink Global Solutions,,,320.0,Bloomington
IN,"Hartmann USA, Inc",,,49.0,Bloomington
IN,Huhtamaki,,,38.0,Marion
IN,Northrop Grumman,,,49.0,Edinburg
IN,Northrop Grumman-Revised,,,0.0,Edinburg
IN,Northrop Grumman--Revised,,,0.0,Edinburg
IN,Sodexo,,,65.0,Richmond
IN,TeleServices Direct,,,137.0,Lafayette
IN,IU Health Morgan Hospital,,,96.0,Martinsville
IN,Kmart,,,68.0,Plymouth
IN,United States Steel Corporation,,,397.0,Gary
IN,Golden Living Center - North Willow,,,50.0,Indianapolis
IN,Hoosier Park Racing Casino,,,33.0,Merrillville
IN,Market Day LLC,,,40.0,Indianapolis
IN,Harvey Industries LLC,,,141.0,Wabash
IN,Caremark subsidiary of CVS,,,124.0,Indianapolis
IN,Marion General Hospital,,,69.0,Marion
IN,GE Alliances & Lighting,,,34.0,Batesville
IN,Pearson Education,,,209.0,Lebanon
IN,"Shopko Operating Stores Co., LLC",,,72.0,Lebanon
IN,GE Power Conversion,,,56.0,Fort Wayne
IN,Genesis Casket Company,,,56.0,Indianapolis
IN,R & D Concrete and Country Stone,,,43.0,various Indiana locations
IN,Hilton Indianapolis North,,,46.0,Indianapolis
IN,Domtar,,,55.0,Indianapolis
IN,St. Vincent Seton Specialty Hospital,,,83.0,Lafayette
IN,Kmart Corporation - Sears Holdings,,,131.0,Indianapolis
IN,Kmart Corporation - Sears Holdings,,,139.0,Indianapolis
IN,Indiana University Cyclotron Operations,,,120.0,Bloomington
IN,Talon Logistics,,,62.0,Sellersburg
IN,Rural Metro Corporation,,,84.0,Indianapolis
IN,Rural Metro Corporation,,,277.0,"Indianapolis, Anderson, Logansport,  Martinsville, and Richmond"
IN,Rural Metro Corporation-Revised,,,0.0,"Indianapolis, Anderson, Logansport,  Martinsville, and Richmond"
IN,ModusLink,,,110.0,Indianapolis
IN,"DIY Group, Inc",,,261.0,Muncie
IN,Springleaf Financial,,,170.0,Evansville
IN,Herff Jones,,,110.0,Indianapolis
IN,Five Star Mining,,,380.0,Petersburg
IN,Black Panther Mining,,,494.0,Oaktown
IN,Novitex Enterprise Solutions,,,155.0,Plainfield
IN,Parkview Health-Parkview Oaks and Parkview Pointe Assisted Living Facilities,,,52.0,Columbia City
IN,URS Federal Services,,,59.0,Odon
IN,ABC Companies,,,160.0,Nappanee
IN,Hartzell Air Movement,,,44.0,Portland
IN,MKM Distribution Services,,,84.0,Indianapolis
IN,Allegheny Technologies Incorporated,,,123.0,LaPorte
IN,Irwin Tools,,,79.0,Greenfield
IN,Chesapeake Pharmaceutical and Healthcare Packaging,,,59.0,Evansville
IN,Chesapeake Pharmaceutical and Healthcare Packaging-Revised,,,0.0,Evansville
IN,Chesapeake Pharmaceutical and Healthcare Packaging-Revised,,,0.0,Evansville
IN,Hickory Creek Healthcare,,,91.0,Gaston
IN,Old National Bancorp,,,41.0,Fort Wayne
IN,Supreme Corporation,,,50.0,Goshen
IN,"Consolidated Transport Systems, Inc.",,,130.0,Michigan City
IN,Indiana Limestone Company,,,166.0,Bloomington and Oolitic
IN,Federal-Mogul,,,95.0,Avilla
IN,Allied Specialty Vehicles,,,85.0,Elkhart
IN,"N-Store Merchandising & HAD, Inc.",,,85.0,Statewide
IN,AGI - Shorewood Group,,,203.0,Indianapolis
IN,Archiver's Stores,,,21.0,Indianapolis
IN,Comlux,,,45.0,Indianapolis
IN,Pearson Education,,,160.0,Lebanon
IN,"Fulton Industries, Inc",,,90.0,Rochester
IN,New Age Healthcare,,,100.0,Arcadia
IN,PolyOne Designed Structures and Solutions,,,110.0,Warsaw
